isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,content
9780517189603,0517189607,The Secret Garden,,Frances Hodgson Burnett,Juvenile Fiction,http://books.google.com/books/content?id=oGNbnTQdiJ4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,A ten-year-old orphan comes to live in a lonely house on the Yorkshire moors where she discovers an invalid cousin and the mysteries of a locked garden.,1998,4.13,331,725384,the secret garden frances hodgson burnett juvenile fiction a ten-year-old orphan comes to live in a lonely house on the yorkshire moors where she discovers an invalid cousin and the mysteries of a locked garden.
9780393970128,0393970124,Dracula,"Authoritative Text, Backgrounds, Reviews and Reactions, Dramatic and Film Variations, Criticism",Bram Stoker,Fiction,,This Norton Critical Edition presents fully annotated the text of the 1897 First Edition.,1997,3.99,488,724147,dracula bram stoker fiction this norton critical edition presents fully annotated the text of the 1897 first edition.
9780307275554,0307275558,The Devil Wears Prada,,Lauren Weisberger,Fiction,http://books.google.com/books/content?id=jgnS-R9qNU8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A small-town girl fresh out of an Ivy League college lands a job at a prestigious fashion magazine, but wonders if the glamorous perks are worth working for the editor from hell.",2006,3.73,432,723487,"the devil wears prada lauren weisberger fiction a small-town girl fresh out of an ivy league college lands a job at a prestigious fashion magazine, but wonders if the glamorous perks are worth working for the editor from hell."
9780375751516,0375751513,The Picture of Dorian Gray,,Oscar Wilde,Fiction,http://books.google.com/books/content?id=kIcZKBNaQtIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,The handsome appearance of dissolute young Dorian Gray remains unchanged while the features in his portrait become distorted as his degeneration progresses,1998,4.07,367,705175,the picture of dorian gray oscar wilde fiction the handsome appearance of dissolute young dorian gray remains unchanged while the features in his portrait become distorted as his degeneration progresses
9780141439600,0141439602,A Tale of Two Cities,,Charles Dickens,Fiction,http://books.google.com/books/content?id=-SalMNeuN5sC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Edited with an Introduction and Notes by Richard Maxwell.,2003,3.83,489,693045,a tale of two cities charles dickens fiction edited with an introduction and notes by richard maxwell.
9780345418265,0345418263,The Princess Bride,S. Morgenstern's Classic Tale of True Love and High Adventure,William Goldman,Fiction,http://books.google.com/books/content?id=RkFBPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In this 30th anniversary edition, Goldman frames the famous fairy tale with an ""autobiographical"" story: his father abridged the book as he read it to his son. Now, Goldman is publishing an abridged version, interspersed with comments on the parts he cut out.",2003,4.26,398,673146,"the princess bride william goldman fiction in this 30th anniversary edition, goldman frames the famous fairy tale with an ""autobiographical"" story: his father abridged the book as he read it to his son. now, goldman is publishing an abridged version, interspersed with comments on the parts he cut out."
9780440498056,0440498058,A Wrinkle in Time,,Madeleine L'Engle,Juvenile Fiction,http://books.google.com/books/content?id=JHXd-tEJSxsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A midnight visitor escorts Meg, Calvin, and Charles across the barriers of space and time to another world.",1973,4.01,211,665242,"a wrinkle in time madeleine l'engle juvenile fiction a midnight visitor escorts meg, calvin, and charles across the barriers of space and time to another world."
9780751529814,0751529818,Tuesdays with Morrie,"An Old Man, a Young Man, and Life's Greatest Lesson",Mitch Albom,Amyotrophic lateral sclerosis,http://books.google.com/books/content?id=LXkCKQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""Maybe it was a grandparent, or a teacher, or a colleague. Someone older, patient and wise, who understood you when you were young and searching, helped you see the world as a more profound place, gave you sound advice to help you make your way through it. For Mitch Albom, that person was Morrie Schwartz, his college professor from nearly twenty years ago. Maybe, like Mitch, you lost track of this mentor as you made your way, and the insights faded, and the world seemed colder. Wouldn't you like to see that person again, ask the bigger questions that still haunt you, receive wisdom for your busy life today the way you once did when you were younger? Mitch Albom had that second chance. He rediscovered Morrie in the last months of the older man's life. Knowing he was dying, Morrie visited with Mitch in his study every Tuesday, just as they used to back in college. Their rekindled relationship turned into one final ""class"": lessons in how to live.""--Back cover.",2003,4.09,210,651567,"tuesdays with morrie mitch albom amyotrophic lateral sclerosis ""maybe it was a grandparent, or a teacher, or a colleague. someone older, patient and wise, who understood you when you were young and searching, helped you see the world as a more profound place, gave you sound advice to help you make your way through it. for mitch albom, that person was morrie schwartz, his college professor from nearly twenty years ago. maybe, like mitch, you lost track of this mentor as you made your way, and the insights faded, and the world seemed colder. wouldn't you like to see that person again, ask the bigger questions that still haunt you, receive wisdom for your busy life today the way you once did when you were younger? mitch albom had that second chance. he rediscovered morrie in the last months of the older man's life. knowing he was dying, morrie visited with mitch in his study every tuesday, just as they used to back in college. their rekindled relationship turned into one final ""class"": lessons in how to live.""--back cover."
9780440242949,0440242940,Outlander,,Diana Gabaldon,Fiction,http://books.google.com/books/content?id=lmFKUOJbXiEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Hurtled back through time more than two hundred years to Scotland in 1743, Claire Randall finds herself caught in the midst of an unfamiliar world torn apart by violence, pestilence, and revolution and haunted by her growing feelings for James Fraser, a young soldier. Reissue.",2005,4.22,850,627194,"outlander diana gabaldon fiction hurtled back through time more than two hundred years to scotland in 1743, claire randall finds herself caught in the midst of an unfamiliar world torn apart by violence, pestilence, and revolution and haunted by her growing feelings for james fraser, a young soldier. reissue."
9780553381696,0553381695,A Clash of Kings,,George R. R. Martin,Fiction,http://books.google.com/books/content?id=NnE07xtwhqYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"With his estate divided and his family scattered, Lord Eddard Stark returns to his territory to fight an ancient spell that is slowly devouring what is left of his land. Reprint.",2002,4.41,969,599010,"a clash of kings george r. r. martin fiction with his estate divided and his family scattered, lord eddard stark returns to his territory to fight an ancient spell that is slowly devouring what is left of his land. reprint."
